Data,Municípios,Vacina,Grupo,Doses Aplicadas,Doses Aplicadas (D1),Doses Aplicadas (D2),Doses Aplicadas (DU),Doses Aplicadas (REF)
23/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,28,28,0,0,0
23/04/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,7,3,4,0,0
23/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,2,2,0,0,0
23/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
23/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,1,1,0,0,0
23/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,53,0,53,0,0
23/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,10,0,10,0,0
23/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,4,0,4,0,0
23/04/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,1,0,1,0,0
23/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,1,0,1,0,0
23/04/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,1,0,1,0,0
26/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,20,20,0,0,0
26/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,4,4,0,0,0
26/04/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,3,3,0,0,0
26/04/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,1,1,0,0,0
26/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,1,1,0,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,143,0,143,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,12,0,12,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,5,0,5,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,4,0,4,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,2,0,2,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas com Comorbidades,2,0,2,0,0
26/04/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,2,0,2,0,0
27/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,9,9,0,0,0
27/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,7,7,0,0,0
27/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,3,3,0,0,0
27/04/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,89,1,88,0,0
27/04/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,1,1,0,0,0
27/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
27/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,15,0,15,0,0
27/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,8,0,8,0,0
27/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,7,0,7,0,0
27/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,1,0,1,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,54,54,0,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,6,6,0,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,4,4,0,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,3,3,0,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,2,2,0,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,1,1,0,0,0
28/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,2,0,2,0,0
28/04/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,1,0,1,0,0
28/04/2021,Aquidauana,CoronaVac/Butantan,Indígenas Não Aldeados,1,0,1,0,0
28/04/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,1,0,1,0,0
28/04/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,82,0,82,0,0
29/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,27,27,0,0,0
29/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,3,3,0,0,0
29/04/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,19,1,18,0,0
29/04/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,1,1,0,0,0
29/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,1,0,0,0
29/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
30/04/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,328,328,0,0,0
30/04/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,20,20,0,0,0
30/04/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,37,0,37,0,0
03/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,60,3,57,0,0
03/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes com Comorbidades,1,1,0,0,0
04/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,71,71,0,0,0
04/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,61,61,0,0,0
04/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,7,7,0,0,0
04/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),6,6,0,0,0
04/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,24,2,22,0,0
04/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas com Comorbidades,1,1,0,0,0
04/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,78,0,78,0,0
04/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,4,0,4,0,0
04/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,1,0,1,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,183,183,0,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,66,66,0,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,36,36,0,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,População Privada de Liberdade,25,25,0,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,19,17,2,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),10,10,0,0,0
05/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,1,1,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,275,275,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,80,80,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),21,21,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,17,17,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,15,15,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,15,4,11,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,3,3,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,2,2,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
06/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,1,1,0,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,389,389,0,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,24,24,0,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),13,13,0,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,10,7,3,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,4,4,0,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,3,3,0,0,0
07/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,1,1,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,163,163,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,137,137,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,50,50,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),2,2,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,2,2,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
08/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,1,0,1,0,0
09/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,20,20,0,0,0
09/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,3,3,0,0,0
09/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,2,2,0,0,0
09/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,1,1,0,0,0
09/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,114,0,114,0,0
09/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,16,0,16,0,0
09/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,6,0,6,0,0
09/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,4,0,4,0,0
09/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,2,0,2,0,0
09/05/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,1,0,1,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,134,134,0,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,128,128,0,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,5,5,0,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),4,4,0,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,4,4,0,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,2,1,1,0,0
10/05/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,1,1,0,0,0
10/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,14,0,14,0,0
10/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,3,0,3,0,0
10/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,1,0,1,0,0
10/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,1,0,1,0,0
10/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,1,0,1,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,140,135,5,0,0
12/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,49,49,0,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,12,12,0,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,11,11,0,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,4,4,0,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,3,3,0,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,9,2,7,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,33,1,32,0,0
12/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,1,1,0,0,0
12/05/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,1,1,0,0,0
12/05/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,1,1,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,153,153,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,72,72,0,0,0
13/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,62,62,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,9,9,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,6,6,0,0,0
13/05/2021,Aquidauana,Pfizer,Pessoas com Deficiências Permanentes,4,4,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,2,2,0,0,0
13/05/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,2,2,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,30,1,29,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,1,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,1,1,0,0,0
13/05/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,1,1,0,0,0
13/05/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,1,0,1,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,141,138,3,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,50,50,0,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,21,21,0,0,0
14/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,18,18,0,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,3,3,0,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,38,2,36,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,3,2,1,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,1,1,0,0,0
14/05/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,1,1,0,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,9,0,9,0,0
14/05/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,2,0,2,0,0
15/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,45,45,0,0,0
15/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,41,41,0,0,0
15/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,28,28,0,0,0
15/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,17,12,5,0,0
15/05/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,8,8,0,0,0
15/05/2021,Aquidauana,Pfizer,Pessoas com Deficiências Permanentes,2,2,0,0,0
15/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
15/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,210,0,210,0,0
15/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,24,0,24,0,0
15/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,6,0,6,0,0
15/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,5,0,5,0,0
15/05/2021,Aquidauana,CoronaVac/Butantan,Indígenas Não Aldeados,4,0,4,0,0
15/05/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,1,0,1,0,0
15/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,16,0,16,0,0
16/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,19,19,0,0,0
16/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,12,12,0,0,0
16/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,10,10,0,0,0
16/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,1,0,0,0
16/05/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,1,1,0,0,0
16/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,148,0,148,0,0
16/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,23,0,23,0,0
16/05/2021,Aquidauana,CoronaVac/Butantan,Indígenas Não Aldeados,10,0,10,0,0
16/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,6,0,6,0,0
16/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,6,0,6,0,0
16/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,1,0,1,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,83,83,0,0,0
17/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,59,59,0,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,17,15,2,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,9,9,0,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,13,8,5,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,13,4,9,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,4,4,0,0,0
17/05/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,4,4,0,0,0
17/05/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,3,3,0,0,0
17/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,35,0,35,0,0
17/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,22,0,22,0,0
17/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,1,0,1,0,0
17/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,1,0,1,0,0
17/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,1,0,1,0,0
17/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,5,0,5,0,0
18/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,161,161,0,0,0
18/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,150,150,0,0,0
18/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,77,77,0,0,0
18/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,17,17,0,0,0
18/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,8,8,0,0,0
18/05/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),1,1,0,0,0
18/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,17,0,17,0,0
18/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,8,0,8,0,0
18/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,3,0,3,0,0
18/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,2,0,2,0,0
18/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,8,0,8,0,0
18/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,2,0,2,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,127,127,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,58,58,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,28,28,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,16,15,1,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,12,12,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,11,10,1,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Caminhoneiros,4,4,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,2,2,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,2,2,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,1,1,0,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,1,1,0,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,243,0,243,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Indígenas Não Aldeados,57,0,57,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,42,0,42,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,27,0,27,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas com Comorbidades,11,0,11,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,11,0,11,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,11,0,11,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,6,0,6,0,0
19/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Educação do Ensino Superior,1,0,1,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,8,0,8,0,0
19/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,0,1,0,0
20/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,71,71,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,33,33,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,21,21,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,13,11,2,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Caminhoneiros,11,11,0,0,0
20/05/2021,Aquidauana,Pfizer,Pessoas com Deficiências Permanentes,4,4,0,0,0
20/05/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,4,4,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,3,3,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,3,3,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,3,3,0,0,0
20/05/2021,Aquidauana,Pfizer,Trabalhadores de Saúde,2,2,0,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,9,1,8,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,3,1,2,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,2,1,1,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,1,0,0,0
20/05/2021,Aquidauana,Pfizer,Trabalhadores de Transporte Aéreo,1,1,0,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,122,0,122,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,41,0,41,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 70 a 74 anos,21,0,21,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores de Saúde,9,0,9,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Indígenas Não Aldeados,7,0,7,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas com Comorbidades,4,0,4,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 75 a 79 anos,4,0,4,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Idosos de 80 anos ou mais,2,0,2,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Forças Armadas,1,0,1,0,0
20/05/2021,Aquidauana,CoronaVac/Butantan,Pessoas com Deficiências Permanentes,1,0,1,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,2,0,2,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Gestantes com Comorbidades,1,0,1,0,0
20/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,1,0,1,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,42,40,2,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,30,30,0,0,0
21/05/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,26,26,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,20,20,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Caminhoneiros,15,15,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,15,15,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,15,15,0,0,0
21/05/2021,Aquidauana,Pfizer,Pessoas com Deficiências Permanentes,15,15,0,0,0
21/05/2021,Aquidauana,Pfizer,Pessoas com Comorbidades,13,13,0,0,0
21/05/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,12,12,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,10,10,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,5,5,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,3,3,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,1,1,0,0,0
21/05/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Aéreo,1,1,0,0,0
21/05/2021,Aquidauana,Pfizer,Gestantes com Comorbidades,1,1,0,0,0
